0.7009
17  r    conf  1.0
21  r  38 31 16 18 12 17  conf  0.5717
12  r  38 21 31 16 18  conf  0.5146
18  r  38 21 31 16 12  conf  0.5153
16  r  38 21 31 18 12  conf  0.5243
31  r  38 21 16 18 12  conf  0.5406
21  r  38 31 16 18 12  conf  0.5717
18  r  38 21 31 16  conf  0.5156
16  r  38 21 31 18  conf  0.5245
31  r  38 21 16 18  conf  0.5409
21  r  38 31 16 18  conf  0.5719
16  r  38 21 31  conf  0.526
31  r  38 21 16  conf  0.5421
21  r  38 31 16  conf  0.573
31  r  38 21  conf  0.5553
21  r  38 31  conf  0.5841
21  r  38  conf  0.6192
17  r  38 29  conf  0.5484
29  r  38 17  conf  0.6191
17  r  38 29 12  conf  0.5476
12  r  38 29 17  conf  0.5484
29  r  38 12 17  conf  0.6182
12  r  38 29  conf  0.5484
29  r  38 12  conf  0.6182
17  r  38 29 18  conf  0.5466
18  r  38 29 17  conf  0.5484
29  r  38 18 17  conf  0.6172
17  r  38 29 18 12  conf  0.5464
12  r  38 29 18 17  conf  0.5466
18  r  38 29 12 17  conf  0.5475
29  r  38 18 12 17  conf  0.617
12  r  38 29 18  conf  0.5466
18  r  38 29 12  conf  0.5476
29  r  38 18 12  conf  0.617
18  r  38 29  conf  0.5484
29  r  38 18  conf  0.6173
17  r  38 29 16  conf  0.5349
16  r  38 29 17  conf  0.5484
29  r  38 16 17  conf  0.6048
17  r  38 29 16 12  conf  0.5346
12  r  38 29 16 17  conf  0.5349
16  r  38 29 12 17  conf  0.5475
29  r  38 16 12 17  conf  0.6044
12  r  38 29 16  conf  0.5349
16  r  38 29 12  conf  0.5476
29  r  38 16 12  conf  0.6045
17  r  38 29 16 18  conf  0.5337
18  r  38 29 16 17  conf  0.5349
16  r  38 29 18 17  conf  0.5466
29  r  38 16 18 17  conf  0.6035
17  r  38 29 16 18 12  conf  0.5335
12  r  38 29 16 18 17  conf  0.5336
18  r  38 29 16 12 17  conf  0.5346
16  r  38 29 18 12 17  conf  0.5464
29  r  38 16 18 12 17  conf  0.6032
12  r  38 29 16 18  conf  0.5337
18  r  38 29 16 12  conf  0.5346
16  r  38 29 18 12  conf  0.5464
29  r  38 16 18 12  conf  0.6033
18  r  38 29 16  conf  0.5349
16  r  38 29 18  conf  0.5466
29  r  38 16 18  conf  0.6035
16  r  38 29  conf  0.5484
29  r  38 16  conf  0.6049
17  r  38 29 31  conf  0.5174
31  r  38 29 17  conf  0.5484
29  r  38 31 17  conf  0.5841
17  r  38 29 31 12  conf  0.5167
12  r  38 29 31 17  conf  0.5174
31  r  38 29 12 17  conf  0.5475
29  r  38 31 12 17  conf  0.5832
12  r  38 29 31  conf  0.5174
31  r  38 29 12  conf  0.5476
29  r  38 31 12  conf  0.5833
17  r  38 29 31 18  conf  0.5159
18  r  38 29 31 17  conf  0.5174
31  r  38 29 18 17  conf  0.5466
29  r  38 31 18 17  conf  0.5825
17  r  38 29 31 18 12  conf  0.5157
12  r  38 29 31 18 17  conf  0.5159
18  r  38 29 31 12 17  conf  0.5167
31  r  38 29 18 12 17  conf  0.5464
29  r  38 31 18 12 17  conf  0.5822
12  r  38 29 31 18  conf  0.5159
18  r  38 29 31 12  conf  0.5167
31  r  38 29 18 12  conf  0.5464
29  r  38 31 18 12  conf  0.5823
18  r  38 29 31  conf  0.5174
31  r  38 29 18  conf  0.5466
29  r  38 31 18  conf  0.5825
17  r  38 29 31 16  conf  0.5069
16  r  38 29 31 17  conf  0.5174
31  r  38 29 16 17  conf  0.5349
29  r  38 31 16 17  conf  0.573
17  r  38 29 31 16 12  conf  0.5066
12  r  38 29 31 16 17  conf  0.5068
16  r  38 29 31 12 17  conf  0.5167
31  r  38 29 16 12 17  conf  0.5346
29  r  38 31 16 12 17  conf  0.5727
12  r  38 29 31 16  conf  0.5069
16  r  38 29 31 12  conf  0.5167
31  r  38 29 16 12  conf  0.5346
29  r  38 31 16 12  conf  0.5727
17  r  38 29 31 16 18  conf  0.5058
18  r  38 29 31 16 17  conf  0.5068
16  r  38 29 31 18 17  conf  0.5159
31  r  38 29 16 18 17  conf  0.5336
29  r  38 31 16 18 17  conf  0.5719
17  r  38 29 31 16 18 12  conf  0.5056
12  r  38 29 31 16 18 17  conf  0.5058
18  r  38 29 31 16 12 17  conf  0.5066
16  r  38 29 31 18 12 17  conf  0.5157
31  r  38 29 16 18 12 17  conf  0.5334
29  r  38 31 16 18 12 17  conf  0.5717
12  r  38 29 31 16 18  conf  0.5058
18  r  38 29 31 16 12  conf  0.5066
16  r  38 29 31 18 12  conf  0.5157
31  r  38 29 16 18 12  conf  0.5335
29  r  38 31 16 18 12  conf  0.5717
18  r  38 29 31 16  conf  0.5069
16  r  38 29 31 18  conf  0.5159
31  r  38 29 16 18  conf  0.5337
29  r  38 31 16 18  conf  0.5719
16  r  38 29 31  conf  0.5174
31  r  38 29 16  conf  0.5349
29  r  38 31 16  conf  0.573
31  r  38 29  conf  0.5484
29  r  38 31  conf  0.5841
21  r  38 29 17  conf  0.5484
29  r  38 21 17  conf  0.5553
21  r  38 29 12 17  conf  0.5475
29  r  38 21 12 17  conf  0.5544
21  r  38 29 12  conf  0.5476
29  r  38 21 12  conf  0.5545
21  r  38 29 18 17  conf  0.5466
29  r  38 21 18 17  conf  0.5536
21  r  38 29 18 12 17  conf  0.5464
29  r  38 21 18 12 17  conf  0.5533
21  r  38 29 18 12  conf  0.5464
29  r  38 21 18 12  conf  0.5534
21  r  38 29 18  conf  0.5466
29  r  38 21 18  conf  0.5536
21  r  38 29 16 17  conf  0.5349
29  r  38 21 16 17  conf  0.542
21  r  38 29 16 12 17  conf  0.5346
29  r  38 21 16 12 17  conf  0.5417
21  r  38 29 16 12  conf  0.5346
29  r  38 21 16 12  conf  0.5417
21  r  38 29 16 18 17  conf  0.5336
29  r  38 21 16 18 17  conf  0.5408
21  r  38 29 16 18 12 17  conf  0.5334
29  r  38 21 16 18 12 17  conf  0.5406
21  r  38 29 16 18 12  conf  0.5335
29  r  38 21 16 18 12  conf  0.5406
21  r  38 29 16 18  conf  0.5337
29  r  38 21 16 18  conf  0.5409
21  r  38 29 16  conf  0.5349
29  r  38 21 16  conf  0.5421
21  r  38 29 31 17  conf  0.5174
29  r  38 21 31 17  conf  0.526
21  r  38 29 31 12 17  conf  0.5167
29  r  38 21 31 12 17  conf  0.5252
21  r  38 29 31 12  conf  0.5167
29  r  38 21 31 12  conf  0.5253
21  r  38 29 31 18 17  conf  0.5159
29  r  38 21 31 18 17  conf  0.5245
21  r  38 29 31 18 12 17  conf  0.5157
29  r  38 21 31 18 12 17  conf  0.5243
21  r  38 29 31 18 12  conf  0.5157
29  r  38 21 31 18 12  conf  0.5243
21  r  38 29 31 18  conf  0.5159
29  r  38 21 31 18  conf  0.5245
21  r  38 29 31 16 17  conf  0.5068
29  r  38 21 31 16 17  conf  0.5156
21  r  38 29 31 16 12 17  conf  0.5066
29  r  38 21 31 16 12 17  conf  0.5153
21  r  38 29 31 16 12  conf  0.5066
29  r  38 21 31 16 12  conf  0.5153
21  r  38 29 31 16 18 17  conf  0.5058
29  r  38 21 31 16 18 17  conf  0.5146
21  r  38 29 31 16 18 12 17  conf  0.5056
29  r  38 21 31 16 18 12 17  conf  0.5144
21  r  38 29 31 16 18 12  conf  0.5056
29  r  38 21 31 16 18 12  conf  0.5144
21  r  38 29 31 16 18  conf  0.5058
29  r  38 21 31 16 18  conf  0.5146
21  r  38 29 31 16  conf  0.5069
29  r  38 21 31 16  conf  0.5156
21  r  38 29 31  conf  0.5174
29  r  38 21 31  conf  0.526
21  r  38 29  conf  0.5484
29  r  38 21  conf  0.5553
29  r  38  conf  0.6192
17  r  38 43  conf  0.5354
43  r  38 17  conf  0.6191
17  r  38 43 12  conf  0.5346
12  r  38 43 17  conf  0.5354
43  r  38 12 17  conf  0.6182
12  r  38 43  conf  0.5354
43  r  38 12  conf  0.6182
17  r  38 43 18  conf  0.5338
18  r  38 43 17  conf  0.5354
43  r  38 18 17  conf  0.6172
17  r  38 43 18 12  conf  0.5336
12  r  38 43 18 17  conf  0.5338
18  r  38 43 12 17  conf  0.5345
43  r  38 18 12 17  conf  0.617
12  r  38 43 18  conf  0.5338
18  r  38 43 12  conf  0.5346
43  r  38 18 12  conf  0.617
18  r  38 43  conf  0.5354
43  r  38 18  conf  0.6173
17  r  38 43 16  conf  0.524
16  r  38 43 17  conf  0.5354
43  r  38 16 17  conf  0.6048
17  r  38 43 16 12  conf  0.5236
12  r  38 43 16 17  conf  0.5239
16  r  38 43 12 17  conf  0.5345
43  r  38 16 12 17  conf  0.6044
12  r  38 43 16  conf  0.524
16  r  38 43 12  conf  0.5346
43  r  38 16 12  conf  0.6045
17  r  38 43 16 18  conf  0.5229
18  r  38 43 16 17  conf  0.5239
16  r  38 43 18 17  conf  0.5338
43  r  38 16 18 17  conf  0.6035
17  r  38 43 16 18 12  conf  0.5226
12  r  38 43 16 18 17  conf  0.5228
18  r  38 43 16 12 17  conf  0.5236
16  r  38 43 18 12 17  conf  0.5335
43  r  38 16 18 12 17  conf  0.6032
12  r  38 43 16 18  conf  0.5229
18  r  38 43 16 12  conf  0.5236
16  r  38 43 18 12  conf  0.5336
43  r  38 16 18 12  conf  0.6033
18  r  38 43 16  conf  0.524
16  r  38 43 18  conf  0.5338
43  r  38 16 18  conf  0.6035
16  r  38 43  conf  0.5354
43  r  38 16  conf  0.6049
17  r  38 43 31  conf  0.5066
31  r  38 43 17  conf  0.5354
43  r  38 31 17  conf  0.5841
17  r  38 43 31 12  conf  0.5059
12  r  38 43 31 17  conf  0.5065
31  r  38 43 12 17  conf  0.5345
43  r  38 31 12 17  conf  0.5832
12  r  38 43 31  conf  0.5066
31  r  38 43 12  conf  0.5346
43  r  38 31 12  conf  0.5833
17  r  38 43 31 18  conf  0.5052
18  r  38 43 31 17  conf  0.5065
31  r  38 43 18 17  conf  0.5338
43  r  38 31 18 17  conf  0.5825
17  r  38 43 31 18 12  conf  0.505
12  r  38 43 31 18 17  conf  0.5052
18  r  38 43 31 12 17  conf  0.5058
31  r  38 43 18 12 17  conf  0.5335
43  r  38 31 18 12 17  conf  0.5822
12  r  38 43 31 18  conf  0.5052
18  r  38 43 31 12  conf  0.5059
31  r  38 43 18 12  conf  0.5336
43  r  38 31 18 12  conf  0.5823
18  r  38 43 31  conf  0.5066
31  r  38 43 18  conf  0.5338
43  r  38 31 18  conf  0.5825
16  r  38 43 31 17  conf  0.5065
31  r  38 43 16 17  conf  0.5239
43  r  38 31 16 17  conf  0.573
16  r  38 43 31 12 17  conf  0.5058
31  r  38 43 16 12 17  conf  0.5236
43  r  38 31 16 12 17  conf  0.5727
16  r  38 43 31 12  conf  0.5059
31  r  38 43 16 12  conf  0.5236
43  r  38 31 16 12  conf  0.5727
16  r  38 43 31 18 17  conf  0.5052
31  r  38 43 16 18 17  conf  0.5228
43  r  38 31 16 18 17  conf  0.5719
16  r  38 43 31 18 12 17  conf  0.505
31  r  38 43 16 18 12 17  conf  0.5226
43  r  38 31 16 18 12 17  conf  0.5717
16  r  38 43 31 18 12  conf  0.505
31  r  38 43 16 18 12  conf  0.5226
43  r  38 31 16 18 12  conf  0.5717
16  r  38 43 31 18  conf  0.5052
31  r  38 43 16 18  conf  0.5229
43  r  38 31 16 18  conf  0.5719
16  r  38 43 31  conf  0.5066
31  r  38 43 16  conf  0.524
43  r  38 31 16  conf  0.573
31  r  38 43  conf  0.5354
43  r  38 31  conf  0.5841
21  r  38 43 17  conf  0.5354
43  r  38 21 17  conf  0.5553
21  r  38 43 12 17  conf  0.5345
43  r  38 21 12 17  conf  0.5544
21  r  38 43 12  conf  0.5346
43  r  38 21 12  conf  0.5545
21  r  38 43 18 17  conf  0.5338
43  r  38 21 18 17  conf  0.5536
21  r  38 43 18 12 17  conf  0.5335
43  r  38 21 18 12 17  conf  0.5533
21  r  38 43 18 12  conf  0.5336
43  r  38 21 18 12  conf  0.5534
21  r  38 43 18  conf  0.5338
43  r  38 21 18  conf  0.5536
21  r  38 43 16 17  conf  0.5239
43  r  38 21 16 17  conf  0.542
21  r  38 43 16 12 17  conf  0.5236
43  r  38 21 16 12 17  conf  0.5417
21  r  38 43 16 12  conf  0.5236
43  r  38 21 16 12  conf  0.5417
21  r  38 43 16 18 17  conf  0.5228
43  r  38 21 16 18 17  conf  0.5408
21  r  38 43 16 18 12 17  conf  0.5226
43  r  38 21 16 18 12 17  conf  0.5406
21  r  38 43 16 18 12  conf  0.5226
43  r  38 21 16 18 12  conf  0.5406
21  r  38 43 16 18  conf  0.5229
43  r  38 21 16 18  conf  0.5409
21  r  38 43 16  conf  0.524
43  r  38 21 16  conf  0.5421
21  r  38 43 31 17  conf  0.5065
43  r  38 21 31 17  conf  0.526
21  r  38 43 31 12 17  conf  0.5058
43  r  38 21 31 12 17  conf  0.5252
21  r  38 43 31 12  conf  0.5059
43  r  38 21 31 12  conf  0.5253
21  r  38 43 31 18 17  conf  0.5052
43  r  38 21 31 18 17  conf  0.5245
21  r  38 43 31 18 12 17  conf  0.505
43  r  38 21 31 18 12 17  conf  0.5243
21  r  38 43 31 18 12  conf  0.505
43  r  38 21 31 18 12  conf  0.5243
21  r  38 43 31 18  conf  0.5052
43  r  38 21 31 18  conf  0.5245
43  r  38 21 31 16 17  conf  0.5156
43  r  38 21 31 16 12 17  conf  0.5153
43  r  38 21 31 16 12  conf  0.5153
43  r  38 21 31 16 18 17  conf  0.5146
43  r  38 21 31 16 18 12 17  conf  0.5144
43  r  38 21 31 16 18 12  conf  0.5144
43  r  38 21 31 16 18  conf  0.5146
43  r  38 21 31 16  conf  0.5156
21  r  38 43 31  conf  0.5066
43  r  38 21 31  conf  0.526
21  r  38 43  conf  0.5354
43  r  38 21  conf  0.5553
29  r  38 43 17  conf  0.5354
43  r  38 29 17  conf  0.5484
29  r  38 43 12 17  conf  0.5345
43  r  38 29 12 17  conf  0.5475
29  r  38 43 12  conf  0.5346
43  r  38 29 12  conf  0.5476
29  r  38 43 18 17  conf  0.5338
43  r  38 29 18 17  conf  0.5466
29  r  38 43 18 12 17  conf  0.5335
43  r  38 29 18 12 17  conf  0.5464
29  r  38 43 18 12  conf  0.5336
43  r  38 29 18 12  conf  0.5464
29  r  38 43 18  conf  0.5338
43  r  38 29 18  conf  0.5466
29  r  38 43 16 17  conf  0.5239
43  r  38 29 16 17  conf  0.5349
29  r  38 43 16 12 17  conf  0.5236
43  r  38 29 16 12 17  conf  0.5346
29  r  38 43 16 12  conf  0.5236
43  r  38 29 16 12  conf  0.5346
29  r  38 43 16 18 17  conf  0.5228
43  r  38 29 16 18 17  conf  0.5336
29  r  38 43 16 18 12 17  conf  0.5226
43  r  38 29 16 18 12 17  conf  0.5334
29  r  38 43 16 18 12  conf  0.5226
43  r  38 29 16 18 12  conf  0.5335
29  r  38 43 16 18  conf  0.5229
43  r  38 29 16 18  conf  0.5337
29  r  38 43 16  conf  0.524
43  r  38 29 16  conf  0.5349
29  r  38 43 31 17  conf  0.5065
43  r  38 29 31 17  conf  0.5174
29  r  38 43 31 12 17  conf  0.5058
43  r  38 29 31 12 17  conf  0.5167
29  r  38 43 31 12  conf  0.5059
43  r  38 29 31 12  conf  0.5167
29  r  38 43 31 18 17  conf  0.5052
43  r  38 29 31 18 17  conf  0.5159
29  r  38 43 31 18 12 17  conf  0.505
43  r  38 29 31 18 12 17  conf  0.5157
29  r  38 43 31 18 12  conf  0.505
43  r  38 29 31 18 12  conf  0.5157
29  r  38 43 31 18  conf  0.5052
43  r  38 29 31 18  conf  0.5159
43  r  38 29 31 16 17  conf  0.5068
43  r  38 29 31 16 12 17  conf  0.5066
43  r  38 29 31 16 12  conf  0.5066
43  r  38 29 31 16 18 17  conf  0.5058
43  r  38 29 31 16 18 12 17  conf  0.5056
43  r  38 29 31 16 18 12  conf  0.5056
43  r  38 29 31 16 18  conf  0.5058
43  r  38 29 31 16  conf  0.5069
29  r  38 43 31  conf  0.5066
43  r  38 29 31  conf  0.5174
29  r  38 43  conf  0.5354
43  r  38 29  conf  0.5484
43  r  38  conf  0.6192
17  r  38 27  conf  0.5242
27  r  38 17  conf  0.6191
17  r  38 27 12  conf  0.5235
12  r  38 27 17  conf  0.5242
27  r  38 12 17  conf  0.6182
12  r  38 27  conf  0.5242
27  r  38 12  conf  0.6182
17  r  38 27 18  conf  0.5227
18  r  38 27 17  conf  0.5242
27  r  38 18 17  conf  0.6172
17  r  38 27 18 12  conf  0.5225
12  r  38 27 18 17  conf  0.5227
18  r  38 27 12 17  conf  0.5234
27  r  38 18 12 17  conf  0.617
12  r  38 27 18  conf  0.5227
18  r  38 27 12  conf  0.5235
27  r  38 18 12  conf  0.617
18  r  38 27  conf  0.5242
27  r  38 18  conf  0.6173
17  r  38 27 16  conf  0.5127
16  r  38 27 17  conf  0.5242
27  r  38 16 17  conf  0.6048
17  r  38 27 16 12  conf  0.5125
12  r  38 27 16 17  conf  0.5127
16  r  38 27 12 17  conf  0.5234
27  r  38 16 12 17  conf  0.6044
12  r  38 27 16  conf  0.5127
16  r  38 27 12  conf  0.5235
27  r  38 16 12  conf  0.6045
17  r  38 27 16 18  conf  0.5117
18  r  38 27 16 17  conf  0.5127
16  r  38 27 18 17  conf  0.5227
27  r  38 16 18 17  conf  0.6035
17  r  38 27 16 18 12  conf  0.5115
12  r  38 27 16 18 17  conf  0.5117
18  r  38 27 16 12 17  conf  0.5124
16  r  38 27 18 12 17  conf  0.5225
27  r  38 16 18 12 17  conf  0.6032
12  r  38 27 16 18  conf  0.5117
18  r  38 27 16 12  conf  0.5125
16  r  38 27 18 12  conf  0.5225
27  r  38 16 18 12  conf  0.6033
18  r  38 27 16  conf  0.5127
16  r  38 27 18  conf  0.5227
27  r  38 16 18  conf  0.6035
16  r  38 27  conf  0.5242
27  r  38 16  conf  0.6049
31  r  38 27 17  conf  0.5242
27  r  38 31 17  conf  0.5841
31  r  38 27 12 17  conf  0.5234
27  r  38 31 12 17  conf  0.5832
31  r  38 27 12  conf  0.5235
27  r  38 31 12  conf  0.5833
31  r  38 27 18 17  conf  0.5227
27  r  38 31 18 17  conf  0.5825
31  r  38 27 18 12 17  conf  0.5225
27  r  38 31 18 12 17  conf  0.5822
31  r  38 27 18 12  conf  0.5225
27  r  38 31 18 12  conf  0.5823
31  r  38 27 18  conf  0.5227
27  r  38 31 18  conf  0.5825
31  r  38 27 16 17  conf  0.5127
27  r  38 31 16 17  conf  0.573
31  r  38 27 16 12 17  conf  0.5124
27  r  38 31 16 12 17  conf  0.5727
31  r  38 27 16 12  conf  0.5125
27  r  38 31 16 12  conf  0.5727
31  r  38 27 16 18 17  conf  0.5117
27  r  38 31 16 18 17  conf  0.5719
31  r  38 27 16 18 12 17  conf  0.5115
27  r  38 31 16 18 12 17  conf  0.5717
31  r  38 27 16 18 12  conf  0.5115
27  r  38 31 16 18 12  conf  0.5717
31  r  38 27 16 18  conf  0.5117
27  r  38 31 16 18  conf  0.5719
31  r  38 27 16  conf  0.5127
27  r  38 31 16  conf  0.573
31  r  38 27  conf  0.5242
27  r  38 31  conf  0.5841
17  r  38 27 21  conf  0.5034
21  r  38 27 17  conf  0.5242
27  r  38 21 17  conf  0.5553
17  r  38 27 21 12  conf  0.5027
12  r  38 27 21 17  conf  0.5033
21  r  38 27 12 17  conf  0.5234
27  r  38 21 12 17  conf  0.5544
12  r  38 27 21  conf  0.5034
21  r  38 27 12  conf  0.5235
27  r  38 21 12  conf  0.5545
17  r  38 27 21 18  conf  0.502
18  r  38 27 21 17  conf  0.5033
21  r  38 27 18 17  conf  0.5227
27  r  38 21 18 17  conf  0.5536
17  r  38 27 21 18 12  conf  0.5018
12  r  38 27 21 18 17  conf  0.5019
18  r  38 27 21 12 17  conf  0.5026
21  r  38 27 18 12 17  conf  0.5225
27  r  38 21 18 12 17  conf  0.5533
12  r  38 27 21 18  conf  0.502
18  r  38 27 21 12  conf  0.5027
21  r  38 27 18 12  conf  0.5225
27  r  38 21 18 12  conf  0.5534
18  r  38 27 21  conf  0.5034
21  r  38 27 18  conf  0.5227
27  r  38 21 18  conf  0.5536
16  r  38 27 21 17  conf  0.5033
21  r  38 27 16 17  conf  0.5127
27  r  38 21 16 17  conf  0.542
16  r  38 27 21 12 17  conf  0.5026
21  r  38 27 16 12 17  conf  0.5124
27  r  38 21 16 12 17  conf  0.5417
16  r  38 27 21 12  conf  0.5027
21  r  38 27 16 12  conf  0.5125
27  r  38 21 16 12  conf  0.5417
16  r  38 27 21 18 17  conf  0.5019
21  r  38 27 16 18 17  conf  0.5117
27  r  38 21 16 18 17  conf  0.5408
16  r  38 27 21 18 12 17  conf  0.5017
21  r  38 27 16 18 12 17  conf  0.5115
27  r  38 21 16 18 12 17  conf  0.5406
16  r  38 27 21 18 12  conf  0.5018
21  r  38 27 16 18 12  conf  0.5115
27  r  38 21 16 18 12  conf  0.5406
16  r  38 27 21 18  conf  0.502
21  r  38 27 16 18  conf  0.5117
27  r  38 21 16 18  conf  0.5409
16  r  38 27 21  conf  0.5034
21  r  38 27 16  conf  0.5127
27  r  38 21 16  conf  0.5421
31  r  38 27 21 17  conf  0.5033
27  r  38 21 31 17  conf  0.526
31  r  38 27 21 12 17  conf  0.5026
27  r  38 21 31 12 17  conf  0.5252
31  r  38 27 21 12  conf  0.5027
27  r  38 21 31 12  conf  0.5253
31  r  38 27 21 18 17  conf  0.5019
27  r  38 21 31 18 17  conf  0.5245
31  r  38 27 21 18 12 17  conf  0.5017
27  r  38 21 31 18 12 17  conf  0.5243
31  r  38 27 21 18 12  conf  0.5018
27  r  38 21 31 18 12  conf  0.5243
31  r  38 27 21 18  conf  0.502
27  r  38 21 31 18  conf  0.5245
27  r  38 21 31 16 17  conf  0.5156
27  r  38 21 31 16 12 17  conf  0.5153
27  r  38 21 31 16 12  conf  0.5153
27  r  38 21 31 16 18 17  conf  0.5146
27  r  38 21 31 16 18 12 17  conf  0.5144
27  r  38 21 31 16 18 12  conf  0.5144
27  r  38 21 31 16 18  conf  0.5146
27  r  38 21 31 16  conf  0.5156
31  r  38 27 21  conf  0.5034
27  r  38 21 31  conf  0.526
21  r  38 27  conf  0.5242
27  r  38 21  conf  0.5553
29  r  38 27 17  conf  0.5242
27  r  38 29 17  conf  0.5484
29  r  38 27 12 17  conf  0.5234
27  r  38 29 12 17  conf  0.5475
29  r  38 27 12  conf  0.5235
27  r  38 29 12  conf  0.5476
29  r  38 27 18 17  conf  0.5227
27  r  38 29 18 17  conf  0.5466
29  r  38 27 18 12 17  conf  0.5225
27  r  38 29 18 12 17  conf  0.5464
29  r  38 27 18 12  conf  0.5225
27  r  38 29 18 12  conf  0.5464
29  r  38 27 18  conf  0.5227
27  r  38 29 18  conf  0.5466
29  r  38 27 16 17  conf  0.5127
27  r  38 29 16 17  conf  0.5349
29  r  38 27 16 12 17  conf  0.5124
27  r  38 29 16 12 17  conf  0.5346
29  r  38 27 16 12  conf  0.5125
27  r  38 29 16 12  conf  0.5346
29  r  38 27 16 18 17  conf  0.5117
27  r  38 29 16 18 17  conf  0.5336
29  r  38 27 16 18 12 17  conf  0.5115
27  r  38 29 16 18 12 17  conf  0.5334
29  r  38 27 16 18 12  conf  0.5115
27  r  38 29 16 18 12  conf  0.5335
29  r  38 27 16 18  conf  0.5117
27  r  38 29 16 18  conf  0.5337
29  r  38 27 16  conf  0.5127
27  r  38 29 16  conf  0.5349
27  r  38 29 31 17  conf  0.5174
27  r  38 29 31 12 17  conf  0.5167
27  r  38 29 31 12  conf  0.5167
27  r  38 29 31 18 17  conf  0.5159
27  r  38 29 31 18 12 17  conf  0.5157
27  r  38 29 31 18 12  conf  0.5157
27  r  38 29 31 18  conf  0.5159
27  r  38 29 31 16 17  conf  0.5068
27  r  38 29 31 16 12 17  conf  0.5066
27  r  38 29 31 16 12  conf  0.5066
27  r  38 29 31 16 18 17  conf  0.5058
27  r  38 29 31 16 18 12 17  conf  0.5056
27  r  38 29 31 16 18 12  conf  0.5056
27  r  38 29 31 16 18  conf  0.5058
27  r  38 29 31 16  conf  0.5069
27  r  38 29 31  conf  0.5174
29  r  38 27 21 17  conf  0.5033
29  r  38 27 21 12 17  conf  0.5026
29  r  38 27 21 12  conf  0.5027
29  r  38 27 21 18 17  conf  0.5019
29  r  38 27 21 18 12 17  conf  0.5017
29  r  38 27 21 18 12  conf  0.5018
29  r  38 27 21 18  conf  0.502
29  r  38 27 21  conf  0.5034
29  r  38 27  conf  0.5242
27  r  38 29  conf  0.5484
43  r  38 27 17  conf  0.5242
27  r  38 43 17  conf  0.5354
43  r  38 27 12 17  conf  0.5234
27  r  38 43 12 17  conf  0.5345
43  r  38 27 12  conf  0.5235
27  r  38 43 12  conf  0.5346
43  r  38 27 18 17  conf  0.5227
27  r  38 43 18 17  conf  0.5338
43  r  38 27 18 12 17  conf  0.5225
27  r  38 43 18 12 17  conf  0.5335
43  r  38 27 18 12  conf  0.5225
27  r  38 43 18 12  conf  0.5336
43  r  38 27 18  conf  0.5227
27  r  38 43 18  conf  0.5338
43  r  38 27 16 17  conf  0.5127
27  r  38 43 16 17  conf  0.5239
43  r  38 27 16 12 17  conf  0.5124
27  r  38 43 16 12 17  conf  0.5236
43  r  38 27 16 12  conf  0.5125
27  r  38 43 16 12  conf  0.5236
43  r  38 27 16 18 17  conf  0.5117
27  r  38 43 16 18 17  conf  0.5228
43  r  38 27 16 18 12 17  conf  0.5115
27  r  38 43 16 18 12 17  conf  0.5226
43  r  38 27 16 18 12  conf  0.5115
27  r  38 43 16 18 12  conf  0.5226
43  r  38 27 16 18  conf  0.5117
27  r  38 43 16 18  conf  0.5229
43  r  38 27 16  conf  0.5127
27  r  38 43 16  conf  0.524
27  r  38 43 31 17  conf  0.5065
27  r  38 43 31 12 17  conf  0.5058
27  r  38 43 31 12  conf  0.5059
27  r  38 43 31 18 17  conf  0.5052
27  r  38 43 31 18 12 17  conf  0.505
27  r  38 43 31 18 12  conf  0.505
27  r  38 43 31 18  conf  0.5052
27  r  38 43 31  conf  0.5066
43  r  38 27 21 17  conf  0.5033
43  r  38 27 21 12 17  conf  0.5026
43  r  38 27 21 12  conf  0.5027
43  r  38 27 21 18 17  conf  0.5019
43  r  38 27 21 18 12 17  conf  0.5017
43  r  38 27 21 18 12  conf  0.5018
43  r  38 27 21 18  conf  0.502
43  r  38 27 21  conf  0.5034
43  r  38 27  conf  0.5242
27  r  38 43  conf  0.5354
27  r  38  conf  0.6192
24  r  38 17  conf  0.6191
24  r  38 12 17  conf  0.6182
