0.5698
17  r    conf  1.0
27  r  59 29 16  conf  0.6348
29  r  59 27 31 17  conf  0.6075
27  r  59 29 31 17  conf  0.6308
29  r  59 27 31 12 17  conf  0.6073
27  r  59 29 31 12 17  conf  0.6306
29  r  59 27 31 12  conf  0.6074
27  r  59 29 31 12  conf  0.6306
29  r  59 27 31 18 17  conf  0.6065
27  r  59 29 31 18 17  conf  0.6295
29  r  59 27 31 18 12 17  conf  0.6064
27  r  59 29 31 18 12 17  conf  0.6294
29  r  59 27 31 18 12  conf  0.6064
27  r  59 29 31 18 12  conf  0.6294
29  r  59 27 31 18  conf  0.6065
27  r  59 29 31 18  conf  0.6296
27  r  59 29 31 16 17  conf  0.6204
27  r  59 29 31 16 12 17  conf  0.6202
27  r  59 29 31 16 12  conf  0.6203
27  r  59 29 31 16 18 17  conf  0.6192
27  r  59 29 31 16 18 12 17  conf  0.619
27  r  59 29 31 16 18 12  conf  0.6191
27  r  59 29 31 16 18  conf  0.6192
27  r  59 29 31 16  conf  0.6204
29  r  59 27 31  conf  0.6075
27  r  59 29 31  conf  0.6308
29  r  59 27  conf  0.622
27  r  59 29  conf  0.6461
43  r  59 27 17  conf  0.622
27  r  59 43 17  conf  0.6449
43  r  59 27 12 17  conf  0.6218
27  r  59 43 12 17  conf  0.6447
43  r  59 27 12  conf  0.6219
27  r  59 43 12  conf  0.6448
43  r  59 27 18 17  conf  0.6209
27  r  59 43 18 17  conf  0.6437
43  r  59 27 18 12 17  conf  0.6207
27  r  59 43 18 12 17  conf  0.6436
43  r  59 27 18 12  conf  0.6208
27  r  59 43 18 12  conf  0.6436
43  r  59 27 18  conf  0.6209
27  r  59 43 18  conf  0.6438
43  r  59 27 16 17  conf  0.6131
27  r  59 43 16 17  conf  0.6351
43  r  59 27 16 12 17  conf  0.6129
27  r  59 43 16 12 17  conf  0.6349
43  r  59 27 16 12  conf  0.613
27  r  59 43 16 12  conf  0.635
43  r  59 27 16 18 17  conf  0.612
27  r  59 43 16 18 17  conf  0.6339
43  r  59 27 16 18 12 17  conf  0.6119
27  r  59 43 16 18 12 17  conf  0.6338
43  r  59 27 16 18 12  conf  0.6119
27  r  59 43 16 18 12  conf  0.6338
43  r  59 27 16 18  conf  0.612
27  r  59 43 16 18  conf  0.634
43  r  59 27 16  conf  0.6131
27  r  59 43 16  conf  0.6352
43  r  59 27 31 17  conf  0.6075
27  r  59 43 31 17  conf  0.6291
59  r  27 43 31 17  conf  0.6728
43  r  59 27 31 12 17  conf  0.6073
27  r  59 43 31 12 17  conf  0.629
59  r  27 43 31 12 17  conf  0.6719
43  r  59 27 31 12  conf  0.6074
27  r  59 43 31 12  conf  0.629
59  r  27 43 31 12  conf  0.6719
43  r  59 27 31 18 17  conf  0.6065
27  r  59 43 31 18 17  conf  0.628
59  r  27 43 31 18 17  conf  0.6711
43  r  59 27 31 18 12 17  conf  0.6064
27  r  59 43 31 18 12 17  conf  0.6279
59  r  27 43 31 18 12 17  conf  0.6708
43  r  59 27 31 18 12  conf  0.6064
27  r  59 43 31 18 12  conf  0.6279
59  r  27 43 31 18 12  conf  0.6708
43  r  59 27 31 18  conf  0.6065
27  r  59 43 31 18  conf  0.6281
59  r  27 43 31 18  conf  0.6711
27  r  59 43 31 16 17  conf  0.6201
59  r  27 43 31 16 17  conf  0.6623
27  r  59 43 31 16 12 17  conf  0.6199
59  r  27 43 31 16 12 17  conf  0.6619
27  r  59 43 31 16 12  conf  0.62
59  r  27 43 31 16 12  conf  0.662
27  r  59 43 31 16 18 17  conf  0.619
59  r  27 43 31 16 18 17  conf  0.6611
27  r  59 43 31 16 18 12 17  conf  0.6188
59  r  27 43 31 16 18 12 17  conf  0.6608
27  r  59 43 31 16 18 12  conf  0.6189
59  r  27 43 31 16 18 12  conf  0.6609
27  r  59 43 31 16 18  conf  0.619
59  r  27 43 31 16 18  conf  0.6611
27  r  59 43 31 16  conf  0.6201
59  r  27 43 31 16  conf  0.6623
43  r  59 27 31  conf  0.6075
27  r  59 43 31  conf  0.6292
59  r  27 43 31  conf  0.6729
59  r  27 43 21 31 17  conf  0.6478
59  r  27 43 21 31 12 17  conf  0.6468
59  r  27 43 21 31 12  conf  0.6469
59  r  27 43 21 31 18 17  conf  0.6461
59  r  27 43 21 31 18 12 17  conf  0.6458
59  r  27 43 21 31 18 12  conf  0.6459
59  r  27 43 21 31 18  conf  0.6461
59  r  27 43 21 31 16 17  conf  0.6375
59  r  27 43 21 31 16 12 17  conf  0.6371
59  r  27 43 21 31 16 12  conf  0.6372
59  r  27 43 21 31 16 18 17  conf  0.6364
59  r  27 43 21 31 16 18 12 17  conf  0.6361
59  r  27 43 21 31 16 18 12  conf  0.6362
59  r  27 43 21 31 16 18  conf  0.6364
59  r  27 43 21 31 16  conf  0.6376
59  r  27 43 21 31  conf  0.6478
43  r  59 27  conf  0.622
27  r  59 43  conf  0.645
27  r  59  conf  0.724
24  r  59 17  conf  0.7239
24  r  59 12 17  conf  0.7237
24  r  59 12  conf  0.7238
24  r  59 18 17  conf  0.7226
24  r  59 18 12 17  conf  0.7224
24  r  59 18 12  conf  0.7225
24  r  59 18  conf  0.7226
24  r  59 16 17  conf  0.7123
24  r  59 16 12 17  conf  0.7122
24  r  59 16 12  conf  0.7122
24  r  59 16 18 17  conf  0.711
24  r  59 16 18 12 17  conf  0.7108
24  r  59 16 18 12  conf  0.7109
24  r  59 16 18  conf  0.711
24  r  59 16  conf  0.7124
24  r  59 31 17  conf  0.7063
24  r  59 31 12 17  conf  0.7061
24  r  59 31 12  conf  0.7062
24  r  59 31 18 17  conf  0.705
24  r  59 31 18 12 17  conf  0.7049
24  r  59 31 18 12  conf  0.7049
24  r  59 31 18  conf  0.7051
24  r  59 31 16 17  conf  0.6956
24  r  59 31 16 12 17  conf  0.6954
24  r  59 31 16 12  conf  0.6955
24  r  59 31 16 18 17  conf  0.6943
24  r  59 31 16 18 12 17  conf  0.6942
24  r  59 31 16 18 12  conf  0.6942
24  r  59 31 16 18  conf  0.6944
24  r  59 31 16  conf  0.6956
24  r  59 31  conf  0.7064
24  r  59 21 17  conf  0.6543
24  r  59 21 12 17  conf  0.6542
24  r  59 21 12  conf  0.6542
24  r  59 21 18 17  conf  0.6531
24  r  59 21 18 12 17  conf  0.6529
24  r  59 21 18 12  conf  0.653
24  r  59 21 18  conf  0.6531
24  r  59 21 16 17  conf  0.6434
24  r  59 21 16 12 17  conf  0.6433
24  r  59 21 16 12  conf  0.6433
24  r  59 21 16 18 17  conf  0.6421
24  r  59 21 16 18 12 17  conf  0.642
24  r  59 21 16 18 12  conf  0.6421
24  r  59 21 16 18  conf  0.6422
24  r  59 21 16  conf  0.6435
24  r  59 21 31 17  conf  0.6407
24  r  59 21 31 12 17  conf  0.6405
24  r  59 21 31 12  conf  0.6406
24  r  59 21 31 18 17  conf  0.6395
24  r  59 21 31 18 12 17  conf  0.6393
24  r  59 21 31 18 12  conf  0.6394
24  r  59 21 31 18  conf  0.6395
24  r  59 21 31 16 17  conf  0.6306
24  r  59 21 31 16 12 17  conf  0.6304
24  r  59 21 31 16 12  conf  0.6305
24  r  59 21 31 16 18 17  conf  0.6294
24  r  59 21 31 16 18 12 17  conf  0.6292
24  r  59 21 31 16 18 12  conf  0.6293
24  r  59 21 31 16 18  conf  0.6294
24  r  59 21 31 16  conf  0.6306
24  r  59 21 31  conf  0.6408
24  r  59 21  conf  0.6544
24  r  59 29 17  conf  0.646
24  r  59 29 12 17  conf  0.6458
24  r  59 29 12  conf  0.6459
24  r  59 29 18 17  conf  0.6447
24  r  59 29 18 12 17  conf  0.6445
24  r  59 29 18 12  conf  0.6446
24  r  59 29 18  conf  0.6447
24  r  59 29 16 17  conf  0.6348
24  r  59 29 16 12 17  conf  0.6346
24  r  59 29 16 12  conf  0.6347
24  r  59 29 16 18 17  conf  0.6335
24  r  59 29 16 18 12 17  conf  0.6333
24  r  59 29 16 18 12  conf  0.6334
24  r  59 29 16 18  conf  0.6335
24  r  59 29 16  conf  0.6348
24  r  59 29 31 17  conf  0.6308
24  r  59 29 31 12 17  conf  0.6306
24  r  59 29 31 12  conf  0.6306
24  r  59 29 31 18 17  conf  0.6295
24  r  59 29 31 18 12 17  conf  0.6294
24  r  59 29 31 18 12  conf  0.6294
24  r  59 29 31 18  conf  0.6296
24  r  59 29 31 16 17  conf  0.6204
24  r  59 29 31 16 12 17  conf  0.6202
24  r  59 29 31 16 12  conf  0.6203
24  r  59 29 31 16 18 17  conf  0.6192
24  r  59 29 31 16 18 12 17  conf  0.619
24  r  59 29 31 16 18 12  conf  0.6191
24  r  59 29 31 16 18  conf  0.6192
24  r  59 29 31 16  conf  0.6204
24  r  59 29 31  conf  0.6308
24  r  59 29  conf  0.6461
24  r  59 43 17  conf  0.6449
24  r  59 43 12 17  conf  0.6447
24  r  59 43 12  conf  0.6448
24  r  59 43 18 17  conf  0.6437
24  r  59 43 18 12 17  conf  0.6436
24  r  59 43 18 12  conf  0.6436
24  r  59 43 18  conf  0.6438
24  r  59 43 16 17  conf  0.6351
24  r  59 43 16 12 17  conf  0.6349
24  r  59 43 16 12  conf  0.635
24  r  59 43 16 18 17  conf  0.6339
24  r  59 43 16 18 12 17  conf  0.6338
24  r  59 43 16 18 12  conf  0.6338
24  r  59 43 16 18  conf  0.634
24  r  59 43 16  conf  0.6352
24  r  59 43 31 17  conf  0.6291
24  r  59 43 31 12 17  conf  0.629
24  r  59 43 31 12  conf  0.629
24  r  59 43 31 18 17  conf  0.628
24  r  59 43 31 18 12 17  conf  0.6279
24  r  59 43 31 18 12  conf  0.6279
24  r  59 43 31 18  conf  0.6281
24  r  59 43 31 16 17  conf  0.6201
24  r  59 43 31 16 12 17  conf  0.6199
24  r  59 43 31 16 12  conf  0.62
24  r  59 43 31 16 18 17  conf  0.619
24  r  59 43 31 16 18 12 17  conf  0.6188
24  r  59 43 31 16 18 12  conf  0.6189
24  r  59 43 31 16 18  conf  0.619
24  r  59 43 31 16  conf  0.6201
24  r  59 43 31  conf  0.6292
24  r  59 43  conf  0.645
24  r  59 27 17  conf  0.622
24  r  59 27 12 17  conf  0.6218
24  r  59 27 12  conf  0.6219
24  r  59 27 18 17  conf  0.6209
24  r  59 27 18 12 17  conf  0.6207
24  r  59 27 18 12  conf  0.6208
24  r  59 27 18  conf  0.6209
24  r  59 27 16 17  conf  0.6131
24  r  59 27 16 12 17  conf  0.6129
24  r  59 27 16 12  conf  0.613
24  r  59 27 16 18 17  conf  0.612
24  r  59 27 16 18 12 17  conf  0.6119
24  r  59 27 16 18 12  conf  0.6119
24  r  59 27 16 18  conf  0.612
24  r  59 27 16  conf  0.6131
24  r  59 27 31 17  conf  0.6075
24  r  59 27 31 12 17  conf  0.6073
24  r  59 27 31 12  conf  0.6074
24  r  59 27 31 18 17  conf  0.6065
24  r  59 27 31 18 12 17  conf  0.6064
24  r  59 27 31 18 12  conf  0.6064
24  r  59 27 31 18  conf  0.6065
24  r  59 27 31  conf  0.6075
24  r  59 27  conf  0.622
24  r  59  conf  0.724
15  r  59 17  conf  0.7239
15  r  59 12 17  conf  0.7237
15  r  59 12  conf  0.7238
15  r  59 18 17  conf  0.7226
15  r  59 18 12 17  conf  0.7224
15  r  59 18 12  conf  0.7225
15  r  59 18  conf  0.7226
15  r  59 16 17  conf  0.7123
15  r  59 16 12 17  conf  0.7122
15  r  59 16 12  conf  0.7122
15  r  59 16 18 17  conf  0.711
15  r  59 16 18 12 17  conf  0.7108
15  r  59 16 18 12  conf  0.7109
15  r  59 16 18  conf  0.711
15  r  59 16  conf  0.7124
15  r  59 31 17  conf  0.7063
15  r  59 31 12 17  conf  0.7061
15  r  59 31 12  conf  0.7062
15  r  59 31 18 17  conf  0.705
15  r  59 31 18 12 17  conf  0.7049
15  r  59 31 18 12  conf  0.7049
15  r  59 31 18  conf  0.7051
15  r  59 31 16 17  conf  0.6956
15  r  59 31 16 12 17  conf  0.6954
15  r  59 31 16 12  conf  0.6955
15  r  59 31 16 18 17  conf  0.6943
15  r  59 31 16 18 12 17  conf  0.6942
15  r  59 31 16 18 12  conf  0.6942
15  r  59 31 16 18  conf  0.6944
15  r  59 31 16  conf  0.6956
15  r  59 31  conf  0.7064
15  r  59 21 17  conf  0.6543
15  r  59 21 12 17  conf  0.6542
15  r  59 21 12  conf  0.6542
15  r  59 21 18 17  conf  0.6531
15  r  59 21 18 12 17  conf  0.6529
15  r  59 21 18 12  conf  0.653
15  r  59 21 18  conf  0.6531
15  r  59 21 16 17  conf  0.6434
15  r  59 21 16 12 17  conf  0.6433
15  r  59 21 16 12  conf  0.6433
15  r  59 21 16 18 17  conf  0.6421
15  r  59 21 16 18 12 17  conf  0.642
15  r  59 21 16 18 12  conf  0.6421
15  r  59 21 16 18  conf  0.6422
15  r  59 21 16  conf  0.6435
15  r  59 21 31 17  conf  0.6407
15  r  59 21 31 12 17  conf  0.6405
15  r  59 21 31 12  conf  0.6406
15  r  59 21 31 18 17  conf  0.6395
15  r  59 21 31 18 12 17  conf  0.6393
15  r  59 21 31 18 12  conf  0.6394
15  r  59 21 31 18  conf  0.6395
15  r  59 21 31 16 17  conf  0.6306
15  r  59 21 31 16 12 17  conf  0.6304
15  r  59 21 31 16 12  conf  0.6305
15  r  59 21 31 16 18 17  conf  0.6294
15  r  59 21 31 16 18 12 17  conf  0.6292
15  r  59 21 31 16 18 12  conf  0.6293
15  r  59 21 31 16 18  conf  0.6294
15  r  59 21 31 16  conf  0.6306
15  r  59 21 31  conf  0.6408
15  r  59 21  conf  0.6544
15  r  59 29 17  conf  0.646
15  r  59 29 12 17  conf  0.6458
15  r  59 29 12  conf  0.6459
15  r  59 29 18 17  conf  0.6447
15  r  59 29 18 12 17  conf  0.6445
15  r  59 29 18 12  conf  0.6446
15  r  59 29 18  conf  0.6447
15  r  59 29 16 17  conf  0.6348
15  r  59 29 16 12 17  conf  0.6346
15  r  59 29 16 12  conf  0.6347
15  r  59 29 16 18 17  conf  0.6335
15  r  59 29 16 18 12 17  conf  0.6333
15  r  59 29 16 18 12  conf  0.6334
15  r  59 29 16 18  conf  0.6335
15  r  59 29 16  conf  0.6348
15  r  59 29 31 17  conf  0.6308
15  r  59 29 31 12 17  conf  0.6306
15  r  59 29 31 12  conf  0.6306
15  r  59 29 31 18 17  conf  0.6295
15  r  59 29 31 18 12 17  conf  0.6294
15  r  59 29 31 18 12  conf  0.6294
15  r  59 29 31 18  conf  0.6296
15  r  59 29 31 16 17  conf  0.6204
15  r  59 29 31 16 12 17  conf  0.6202
15  r  59 29 31 16 12  conf  0.6203
15  r  59 29 31 16 18 17  conf  0.6192
15  r  59 29 31 16 18 12 17  conf  0.619
15  r  59 29 31 16 18 12  conf  0.6191
15  r  59 29 31 16 18  conf  0.6192
15  r  59 29 31 16  conf  0.6204
15  r  59 29 31  conf  0.6308
15  r  59 29  conf  0.6461
15  r  59 43 17  conf  0.6449
15  r  59 43 12 17  conf  0.6447
15  r  59 43 12  conf  0.6448
15  r  59 43 18 17  conf  0.6437
15  r  59 43 18 12 17  conf  0.6436
15  r  59 43 18 12  conf  0.6436
15  r  59 43 18  conf  0.6438
15  r  59 43 16 17  conf  0.6351
15  r  59 43 16 12 17  conf  0.6349
15  r  59 43 16 12  conf  0.635
15  r  59 43 16 18 17  conf  0.6339
15  r  59 43 16 18 12 17  conf  0.6338
15  r  59 43 16 18 12  conf  0.6338
15  r  59 43 16 18  conf  0.634
15  r  59 43 16  conf  0.6352
15  r  59 43 31 17  conf  0.6291
15  r  59 43 31 12 17  conf  0.629
15  r  59 43 31 12  conf  0.629
15  r  59 43 31 18 17  conf  0.628
15  r  59 43 31 18 12 17  conf  0.6279
15  r  59 43 31 18 12  conf  0.6279
15  r  59 43 31 18  conf  0.6281
15  r  59 43 31 16 17  conf  0.6201
15  r  59 43 31 16 12 17  conf  0.6199
59  r  15 43 31 16 12 17  conf  0.6383
15  r  59 43 31 16 12  conf  0.62
59  r  15 43 31 16 12  conf  0.6384
15  r  59 43 31 16 18 17  conf  0.619
59  r  15 43 31 16 18 17  conf  0.6373
15  r  59 43 31 16 18 12 17  conf  0.6188
59  r  15 43 31 16 18 12 17  conf  0.6371
15  r  59 43 31 16 18 12  conf  0.6189
59  r  15 43 31 16 18 12  conf  0.6372
15  r  59 43 31 16 18  conf  0.619
59  r  15 43 31 16 18  conf  0.6374
15  r  59 43 31 16  conf  0.6201
15  r  59 43 31  conf  0.6292
15  r  59 43  conf  0.645
15  r  59 27 17  conf  0.622
15  r  59 27 12 17  conf  0.6218
15  r  59 27 12  conf  0.6219
15  r  59 27 18 17  conf  0.6209
15  r  59 27 18 12 17  conf  0.6207
15  r  59 27 18 12  conf  0.6208
15  r  59 27 18  conf  0.6209
15  r  59 27 16 17  conf  0.6131
15  r  59 27 16 12 17  conf  0.6129
15  r  59 27 16 12  conf  0.613
15  r  59 27 16 18 17  conf  0.612
15  r  59 27 16 18 12 17  conf  0.6119
15  r  59 27 16 18 12  conf  0.6119
15  r  59 27 16 18  conf  0.612
15  r  59 27 16  conf  0.6131
15  r  59 27 31 17  conf  0.6075
15  r  59 27 31 12 17  conf  0.6073
15  r  59 27 31 12  conf  0.6074
15  r  59 27 31 18 17  conf  0.6065
15  r  59 27 31 18 12 17  conf  0.6064
15  r  59 27 31 18 12  conf  0.6064
15  r  59 27 31 18  conf  0.6065
15  r  59 27 31  conf  0.6075
15  r  59 27  conf  0.622
15  r  59  conf  0.724
28  r  59 17  conf  0.7239
28  r  59 12 17  conf  0.7237
28  r  59 12  conf  0.7238
28  r  59 18 17  conf  0.7226
28  r  59 18 12 17  conf  0.7224
28  r  59 18 12  conf  0.7225
28  r  59 18  conf  0.7226
28  r  59 16 17  conf  0.7123
28  r  59 16 12 17  conf  0.7122
28  r  59 16 12  conf  0.7122
28  r  59 16 18 17  conf  0.711
28  r  59 16 18 12 17  conf  0.7108
28  r  59 16 18 12  conf  0.7109
28  r  59 16 18  conf  0.711
28  r  59 16  conf  0.7124
28  r  59 31 17  conf  0.7063
28  r  59 31 12 17  conf  0.7061
28  r  59 31 12  conf  0.7062
28  r  59 31 18 17  conf  0.705
28  r  59 31 18 12 17  conf  0.7049
28  r  59 31 18 12  conf  0.7049
28  r  59 31 18  conf  0.7051
28  r  59 31 16 17  conf  0.6956
28  r  59 31 16 12 17  conf  0.6954
28  r  59 31 16 12  conf  0.6955
28  r  59 31 16 18 17  conf  0.6943
28  r  59 31 16 18 12 17  conf  0.6942
28  r  59 31 16 18 12  conf  0.6942
28  r  59 31 16 18  conf  0.6944
28  r  59 31 16  conf  0.6956
28  r  59 31  conf  0.7064
28  r  59 21 17  conf  0.6543
28  r  59 21 12 17  conf  0.6542
28  r  59 21 12  conf  0.6542
28  r  59 21 18 17  conf  0.6531
28  r  59 21 18 12 17  conf  0.6529
28  r  59 21 18 12  conf  0.653
28  r  59 21 18  conf  0.6531
28  r  59 21 16 17  conf  0.6434
28  r  59 21 16 12 17  conf  0.6433
28  r  59 21 16 12  conf  0.6433
28  r  59 21 16 18 17  conf  0.6421
28  r  59 21 16 18 12 17  conf  0.642
28  r  59 21 16 18 12  conf  0.6421
28  r  59 21 16 18  conf  0.6422
28  r  59 21 16  conf  0.6435
28  r  59 21 31 17  conf  0.6407
28  r  59 21 31 12 17  conf  0.6405
28  r  59 21 31 12  conf  0.6406
28  r  59 21 31 18 17  conf  0.6395
28  r  59 21 31 18 12 17  conf  0.6393
28  r  59 21 31 18 12  conf  0.6394
28  r  59 21 31 18  conf  0.6395
28  r  59 21 31 16 17  conf  0.6306
28  r  59 21 31 16 12 17  conf  0.6304
28  r  59 21 31 16 12  conf  0.6305
28  r  59 21 31 16 18 17  conf  0.6294
28  r  59 21 31 16 18 12 17  conf  0.6292
28  r  59 21 31 16 18 12  conf  0.6293
28  r  59 21 31 16 18  conf  0.6294
28  r  59 21 31 16  conf  0.6306
28  r  59 21 31  conf  0.6408
28  r  59 21  conf  0.6544
28  r  59 29 17  conf  0.646
28  r  59 29 12 17  conf  0.6458
28  r  59 29 12  conf  0.6459
28  r  59 29 18 17  conf  0.6447
28  r  59 29 18 12 17  conf  0.6445
28  r  59 29 18 12  conf  0.6446
28  r  59 29 18  conf  0.6447
28  r  59 29 16 17  conf  0.6348
28  r  59 29 16 12 17  conf  0.6346
28  r  59 29 16 12  conf  0.6347
28  r  59 29 16 18 17  conf  0.6335
28  r  59 29 16 18 12 17  conf  0.6333
28  r  59 29 16 18 12  conf  0.6334
28  r  59 29 16 18  conf  0.6335
28  r  59 29 16  conf  0.6348
28  r  59 29 31 17  conf  0.6308
28  r  59 29 31 12 17  conf  0.6306
28  r  59 29 31 12  conf  0.6306
28  r  59 29 31 18 17  conf  0.6295
28  r  59 29 31 18 12 17  conf  0.6294
28  r  59 29 31 18 12  conf  0.6294
28  r  59 29 31 18  conf  0.6296
28  r  59 29 31 16 17  conf  0.6204
28  r  59 29 31 16 12 17  conf  0.6202
28  r  59 29 31 16 12  conf  0.6203
28  r  59 29 31 16 18 17  conf  0.6192
28  r  59 29 31 16 18 12 17  conf  0.619
28  r  59 29 31 16 18 12  conf  0.6191
28  r  59 29 31 16 18  conf  0.6192
28  r  59 29 31 16  conf  0.6204
28  r  59 29 31  conf  0.6308
28  r  59 29  conf  0.6461
28  r  59 43 17  conf  0.6449
28  r  59 43 12 17  conf  0.6447
28  r  59 43 12  conf  0.6448
28  r  59 43 18 17  conf  0.6437
28  r  59 43 18 12 17  conf  0.6436
28  r  59 43 18 12  conf  0.6436
28  r  59 43 18  conf  0.6438
28  r  59 43 16 17  conf  0.6351
28  r  59 43 16 12 17  conf  0.6349
28  r  59 43 16 12  conf  0.635
28  r  59 43 16 18 17  conf  0.6339
28  r  59 43 16 18 12 17  conf  0.6338
28  r  59 43 16 18 12  conf  0.6338
28  r  59 43 16 18  conf  0.634
28  r  59 43 16  conf  0.6352
28  r  59 43 31 17  conf  0.6291
28  r  59 43 31 12 17  conf  0.629
28  r  59 43 31 12  conf  0.629
28  r  59 43 31 18 17  conf  0.628
28  r  59 43 31 18 12 17  conf  0.6279
28  r  59 43 31 18 12  conf  0.6279
28  r  59 43 31 18  conf  0.6281
28  r  59 43 31 16 17  conf  0.6201
28  r  59 43 31 16 12 17  conf  0.6199
28  r  59 43 31 16 12  conf  0.62
28  r  59 43 31 16 18 17  conf  0.619
28  r  59 43 31 16 18 12 17  conf  0.6188
28  r  59 43 31 16 18 12  conf  0.6189
28  r  59 43 31 16 18  conf  0.619
28  r  59 43 31 16  conf  0.6201
28  r  59 43 31  conf  0.6292
28  r  59 43  conf  0.645
28  r  59 27 17  conf  0.622
28  r  59 27 12 17  conf  0.6218
28  r  59 27 12  conf  0.6219
28  r  59 27 18 17  conf  0.6209
28  r  59 27 18 12 17  conf  0.6207
28  r  59 27 18 12  conf  0.6208
28  r  59 27 18  conf  0.6209
28  r  59 27 16 17  conf  0.6131
28  r  59 27 16 12 17  conf  0.6129
28  r  59 27 16 12  conf  0.613
28  r  59 27 16 18 17  conf  0.612
28  r  59 27 16 18 12 17  conf  0.6119
28  r  59 27 16 18 12  conf  0.6119
28  r  59 27 16 18  conf  0.612
28  r  59 27 16  conf  0.6131
28  r  59 27 31 17  conf  0.6075
28  r  59 27 31 12 17  conf  0.6073
28  r  59 27 31 12  conf  0.6074
28  r  59 27 31 18 17  conf  0.6065
28  r  59 27 31 18 12 17  conf  0.6064
28  r  59 27 31 18 12  conf  0.6064
28  r  59 27 31 18  conf  0.6065
28  r  59 27 31  conf  0.6075
28  r  59 27  conf  0.622
28  r  59  conf  0.724
17  r  59 41  conf  0.637
41  r  59 17  conf  0.7239
59  r  41 17  conf  0.7777
17  r  59 41 12  conf  0.6369
12  r  59 41 17  conf  0.637
41  r  59 12 17  conf  0.7237
59  r  41 12 17  conf  0.7767
12  r  59 41  conf  0.637
41  r  59 12  conf  0.7238
59  r  41 12  conf  0.7768
17  r  59 41 18  conf  0.6358
18  r  59 41 17  conf  0.637
41  r  59 18 17  conf  0.7226
59  r  41 18 17  conf  0.7754
17  r  59 41 18 12  conf  0.6356
12  r  59 41 18 17  conf  0.6357
18  r  59 41 12 17  conf  0.6368
41  r  59 18 12 17  conf  0.7224
59  r  41 18 12 17  conf  0.7751
12  r  59 41 18  conf  0.6358
18  r  59 41 12  conf  0.6369
41  r  59 18 12  conf  0.7225
59  r  41 18 12  conf  0.7752
18  r  59 41  conf  0.637
41  r  59 18  conf  0.7226
59  r  41 18  conf  0.7755
17  r  59 41 16  conf  0.6266
16  r  59 41 17  conf  0.637
41  r  59 16 17  conf  0.7123
59  r  41 16 17  conf  0.7628
17  r  59 41 16 12  conf  0.6265
12  r  59 41 16 17  conf  0.6266
16  r  59 41 12 17  conf  0.6368
41  r  59 16 12 17  conf  0.7122
59  r  41 16 12 17  conf  0.7624
12  r  59 41 16  conf  0.6266
16  r  59 41 12  conf  0.6369
41  r  59 16 12  conf  0.7122
59  r  41 16 12  conf  0.7625
17  r  59 41 16 18  conf  0.6254
18  r  59 41 16 17  conf  0.6266
16  r  59 41 18 17  conf  0.6357
41  r  59 16 18 17  conf  0.711
59  r  41 16 18 17  conf  0.7611
17  r  59 41 16 18 12  conf  0.6253
12  r  59 41 16 18 17  conf  0.6253
18  r  59 41 16 12 17  conf  0.6264
16  r  59 41 18 12 17  conf  0.6356
41  r  59 16 18 12 17  conf  0.7108
59  r  41 16 18 12 17  conf  0.7609
12  r  59 41 16 18  conf  0.6254
18  r  59 41 16 12  conf  0.6265
16  r  59 41 18 12  conf  0.6356
41  r  59 16 18 12  conf  0.7109
59  r  41 16 18 12  conf  0.7609
18  r  59 41 16  conf  0.6266
16  r  59 41 18  conf  0.6358
41  r  59 16 18  conf  0.711
59  r  41 16 18  conf  0.7612
16  r  59 41  conf  0.637
41  r  59 16  conf  0.7124
59  r  41 16  conf  0.7628
17  r  59 41 31  conf  0.6227
31  r  59 41 17  conf  0.637
41  r  59 31 17  conf  0.7063
59  r  41 31 17  conf  0.7507
17  r  59 41 31 12  conf  0.6226
12  r  59 41 31 17  conf  0.6226
31  r  59 41 12 17  conf  0.6368
41  r  59 31 12 17  conf  0.7061
59  r  41 31 12 17  conf  0.7497
12  r  59 41 31  conf  0.6227
31  r  59 41 12  conf  0.6369
41  r  59 31 12  conf  0.7062
59  r  41 31 12  conf  0.7498
17  r  59 41 31 18  conf  0.6215
